已提交的虛擬內存 [兆字節],可用虛擬內存 [兆字節],虛擬內存負載 [%],使用的物理內存 [兆字節],可用物理內存 [兆字節],物理內存負載 [%],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Core 4 VID [V],Core 5 VID [V],Core 6 VID [V],Core 7 VID [V],核心時脈 (avg) [兆赫],Core 0 時脈 [兆赫],Core 1 時脈 [兆赫],Core 2 時脈 [兆赫],Core 3 時脈 [兆赫],Core 4 時脈 [兆赫],Core 5 時脈 [兆赫],Core 6 時脈 [兆赫],Core 7 時脈 [兆赫],總線時脈 [兆赫],Ring/LLC 時脈 [兆赫],核心有效時脈 (avg) [兆赫],Core 0 T0 有效時脈 [兆赫],Core 0 T1 有效時脈 [兆赫],Core 1 T0 有效時脈 [兆赫],Core 1 T1 有效時脈 [兆赫],Core 2 T0 有效時脈 [兆赫],Core 2 T1 有效時脈 [兆赫],Core 3 T0 有效時脈 [兆赫],Core 3 T1 有效時脈 [兆赫],Core 4 T0 有效時脈 [兆赫],Core 4 T1 有效時脈 [兆赫],Core 5 T0 有效時脈 [兆赫],Core 5 T1 有效時脈 [兆赫],Core 6 T0 有效時脈 [兆赫],Core 6 T1 有效時脈 [兆赫],Core 7 T0 有效時脈 [兆赫],Core 7 T1 有效時脈 [兆赫],平均有效時脈 [兆赫],核心溫度 (avg) [℃],Core 0 [℃],Core 1 [℃],Core 2 [℃],Core 3 [℃],Core 4 [℃],Core 5 [℃],Core 6 [℃],Core 7 [℃],磁芯到 TjMAX 的距離 (avg) [℃],Core 0 到 TjMAX 的距離 [℃],Core 1 到 TjMAX 的距離 [℃],Core 2 到 TjMAX 的距離 [℃],Core 3 到 TjMAX 的距離 [℃],Core 4 到 TjMAX 的距離 [℃],Core 5 到 TjMAX 的距離 [℃],Core 6 到 TjMAX 的距離 [℃],Core 7 到 TjMAX 的距離 [℃],CPU整體 [℃],核心最大值 [℃],CPU整體 [℃]_1,CPU IA 內核 [℃],CPU GT 內核（圖形） [℃],VR VCC 溫度 (SVID) [℃],CPU整體功耗 [W],IA 內核功耗 [W],系統 Agent 能量消耗 [W],剩餘芯片功耗 [W],PL1 功率限制 [W],PL2 功率限制 [W],內存時脈 [兆赫],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],Gear Mode [],CPU [℃],系統 [℃],MOS [℃],PCH [℃],CPU Socket [℃],T0 [℃],T1 [℃],+12V [V],VCCIO2 [V],Vcore [V],VIN3 [V],DRAM [V],VCCIO [V],VCCSA [V],VIN7 [V],+3.3V [V],CPU [RPM],系統 1 [RPM],系統 2 [RPM],系統 3 [RPM],V0 [V],V1 [V],+5V [V],DIMM[1] 溫度 (BANK 0/控制器0-ChannelA-DIMM1) [℃],DIMM[3] 溫度 (BANK 1/控制器0-ChannelB-DIMM1) [℃],讀取率 [MB/s]_17,寫入率 [MB/s]_18,讀取總數 [兆字節]_19,寫入總計 [兆字節]_20,讀取率 [MB/s]_21,寫入率 [MB/s]_22,讀取總數 [兆字節]_23,寫入總計 [兆字節]_24,GPU 溫度 [℃],GPU 內存結溫 [℃],GPU熱點溫度 [℃],GPU核心電壓 [V],GPU 線路電壓 (avg) [V],GPU PCIe +12V 輸入 電壓 [V],GPU 8-pin #1 輸入 電壓 [V],GPU 8-pin #2 輸入 電壓 [V],GPU 8-pin #3 輸入 電壓 [V],GPU Misc0 輸入 電壓 [V],GPU Misc1 輸入 電壓 [V],GPU SRAM 輸出 電壓 [V],GPU 風扇1 [RPM],GPU 風扇2 [RPM],GPU 能量消耗 [W],GPU 線路功耗 (avg) [W],GPU Core (NVVDD) 輸入 能量消耗 (sum) [W],GPU SRAM 輸入 能量消耗 (sum) [W],GPU PCIe +12V 輸入 能量消耗 [W],GPU 8-pin #1 輸入 能量消耗 [W],GPU 8-pin #2 輸入 能量消耗 [W],GPU 8-pin #3 輸入 能量消耗 [W],GPU Misc0 輸入 能量消耗 [W],GPU Misc1 輸入 能量消耗 [W],GPU Core (NVVDD2) 輸入 能量消耗 (sum) [W],GPU 輸入 PP Source 能量消耗 (sum) [W],GPU HV0 輸入 能量消耗 (sum) [W],GPU Core (NVVDD) 輸出 能量消耗 (sum) [W],GPU Core (NVVDD) 輸出 能量消耗 [W],GPU Core (NVVDD) 輸出 能量消耗 [W]_29,GPU SRAM 輸出 能量消耗 [W],GPU 時脈 [兆赫],GPU內存時脈 [兆赫],GPU Video 時脈 [兆赫],GPU 有效時脈 [兆赫],GPU 風扇1 [%],GPU 風扇2 [%],Total GPU 能量消耗 (normalized) [% of TDP] [%],Total GPU 能量消耗 [% of TDP] [%],分配的 GPU 內存 [兆字節],GPU D3D 內存專用 [兆字節],GPU D3D 內存動態 [兆字節],PCIe 鏈接速度 [GT/s],總下載量 [兆字節],總上傳 [兆字節],當前下載速度 [KB/s],當前上傳速率 [KB/s],幀率 [FPS],幀時間 [ms],Column1
23498,14030,62.6,11999,20666,36.7,1.247,1.246,1.25,1.247,1.247,1.247,1.247,1.247,1.242,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2227.4,2017,2123.2,2503.6,2162.5,2420.4,2044.4,2297.3,2156.6,2312.1,2282,2396.8,2114.2,2158.7,2105.2,2395,2149.4,2227.4,65,66,62,67,66,66,66,64,64,35,34,38,33,34,34,34,36,36,67,67,66,66,55,52,112.28,96.872,5.752,9.688,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,68,53.5,52.5,64,57,23.5,13.5,12,1.286,1.24,1.048,1.34,1.052,1.25,1.54,3.316,1769,2580,0,831,0.035,1.308,4.925,49.5,48.3,0,0.027,4105,634,0.247,0,10313,0,60.2,70,67.4,0.744,10.445,11.973,12.054,12.113,12.084,12.07,12.051,0.769,1233,1234,88.555,25.792,23.252,10.296,14.655,52.979,12.562,8.362,23.488,8.581,33.547,55.027,73.911,32.936,4.37,22.773,10.149,675,1250.5,1005,690,42,42,32.8,25.3,10115,9961,714,16,16,3,0.505,1.399,288,4.2,
23500,14028,62.6,12002,20662,36.7,1.241,1.249,1.249,1.239,1.244,1.236,1.236,1.241,1.233,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2218.9,2042.5,2058.2,2466,2196.8,2297.8,2066.7,2265.3,2208.1,2302.6,2318.9,2369,2170.9,2149.7,2137.8,2323.8,2128.9,2218.9,65,66,65,65,64,66,65,63,65,35,34,35,35,36,34,35,37,35,66,66,68,68,55,52,112.243,96.844,5.743,9.685,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,68,53.5,52.5,63,57,23,13,12,1.286,1.24,1.048,1.34,1.054,1.25,1.54,3.316,1726,2597,854,826,0.035,1.307,4.925,49.8,48.3,0,0.033,4105,634,0,0,10313,0,60,70,67.4,0.744,10.449,11.981,12.057,12.12,12.089,12.076,12.053,0.769,1209,1215,88.229,25.863,23.059,10.411,14.604,52.98,12.399,8.353,23.415,8.678,33.471,54.886,73.742,32.125,7.704,22.056,10.06,660,1250.5,1005,669.6,42,42,32.6,25.2,10115,9961,714,16,16,3,1.3,0.051,287,3.5,
23498,14031,62.6,12010,20654,36.7,1.25,1.246,1.241,1.261,1.261,1.246,1.246,1.251,1.246,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2198.1,2060.6,2043.3,2480.5,2146.1,2304.5,2067.2,2322.5,2145.9,2240.7,2249.4,2335.2,2171.3,2140,2041.3,2304.5,2116.1,2198.1,65,65,63,66,68,65,67,62,63,35,35,37,34,32,35,33,38,37,68,68,67,67,54,52,111.788,96.388,5.744,9.687,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,67.5,53,53,64,57,23,13.5,12,1.286,1.242,1.048,1.34,1.054,1.25,1.54,3.316,1759,2586,900,833,0.069,1.099,4.925,49.8,48.3,0,0.038,4105,634,0,0,10313,0,59.8,70,67.1,0.744,10.447,11.975,12.055,12.116,12.087,12.074,12.052,0.769,1202,1204,88.012,25.594,22.811,10.265,14.513,52.839,12.31,8.219,23.473,8.557,33.076,54.815,73.374,32.674,4.327,22.575,10.086,645,1250.5,1005,660,41,41,32.6,25.1,10115,9961,714,16,16,3,1.732,0,285,3.4,
23502,14026,62.6,12013,20652,36.7,1.253,1.249,1.252,1.252,1.247,1.255,1.26,1.256,1.256,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2213.1,2066.1,2070.4,2464.9,2148,2290.8,2062.5,2318.2,2145.2,2277.4,2246.5,2392.3,2214.4,2197.9,2065.3,2349.9,2099.6,2213.1,65,65,61,68,65,65,65,63,65,35,35,39,32,35,35,35,37,35,68,68,67,67,55,52,112.075,96.667,5.752,9.687,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,67.5,53,53,64,57,23,13.5,12,1.284,1.24,1.048,1.34,1.052,1.25,1.54,3.316,1759,2597,0,833,0.034,1.307,4.925,49.8,48.3,0,0.034,4105,634,0,0,10313,0,59.7,70,66.9,0.744,10.444,11.969,12.054,12.111,12.083,12.07,12.051,0.769,1199,1199,87.683,25.427,22.653,10.176,14.53,52.629,12.207,8.18,23.5,8.472,32.828,54.734,73.023,32.09,4.298,22.032,10.048,645,1250.5,1005,645,41,41,32.6,25.1,10115,9961,714,16,16,3,1.276,0,286,3.5,
23497,14032,62.6,12008,20656,36.7,1.239,1.245,1.243,1.234,1.234,1.24,1.24,1.24,1.24,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2210.8,2014.8,2142.3,2430.8,2148.1,2268.4,2101,2278.8,2153.3,2291.6,2284.2,2378.2,2215.6,2147.6,2059.7,2340,2119,2210.8,65,65,63,67,66,67,66,64,65,35,35,37,33,34,33,34,36,35,67,67,67,67,54,52,112.148,96.73,5.754,9.695,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,67.5,52.5,53,63,57,23,13.5,12,1.284,1.24,1.048,1.34,1.052,1.25,1.54,3.316,1756,2569,0,834,0.033,1.307,4.93,49.8,48.5,0.059,0.057,4105,634,0,0,10313,0,59.5,70,66.8,0.744,10.447,11.977,12.056,12.117,12.086,12.072,12.051,0.769,1200,1197,87.685,25.57,22.661,10.259,14.588,52.768,12.177,8.219,23.469,8.544,32.921,54.848,73.168,32.826,4.283,22.455,10.363,645,1250.5,1005,645,41,41,32.2,25.1,10115,9961,714,16,16,3,0.499,0,282,3.6,
23451,14078,62.4,12005,20660,36.7,1.252,1.25,1.246,1.256,1.256,1.256,1.256,1.24,1.255,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2203.8,2089.1,2040,2456,2123.3,2313.3,2022.7,2281.9,2167.9,2305.7,2227.5,2331.5,2150.8,2147.5,2076,2368.4,2158.4,2203.8,65,65,61,65,68,65,64,64,64,36,35,39,35,32,35,36,36,36,68,68,66,66,55,52,111.852,96.446,5.744,9.691,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,67,53,53,63,57,23,13.5,12,1.284,1.24,1.048,1.34,1.052,1.25,1.54,3.316,1751,2586,871,828,0.035,1.308,4.925,49.8,48.5,0,0,4105,634,0,0,10313,0,59.4,68,66.6,0.744,10.447,11.978,12.057,12.118,12.086,12.074,12.052,0.769,1178,1182,87.852,25.749,22.848,10.267,14.613,52.796,12.251,8.303,23.46,8.557,33.115,54.869,73.362,32.305,7.204,22.302,9.99,660,1250.5,1005,647.4,41,41,32.3,25.1,10115,9961,714,16,16,3,0.464,0.03,287,3,
23449,14080,62.4,11999,20665,36.7,1.261,1.271,1.265,1.26,1.269,1.269,1.247,1.247,1.26,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2209.1,2039.1,2096,2461,2132.6,2324.3,2089.4,2242.1,2222.3,2253,2203.3,2409.5,2162.5,2133.8,2102.5,2356.9,2117.7,2209.1,64,64,62,68,64,65,64,63,64,36,36,38,32,36,35,36,37,36,68,68,69,69,54,52,111.868,96.484,5.735,9.681,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,66.5,53,53,63,57,23.5,13.5,12,1.286,1.24,1.048,1.34,1.052,1.25,1.538,3.312,1754,2591,895,829,0.078,1.078,4.925,49.8,48.5,0,0,4105,634,0.249,0,10314,0,59.2,70,66.5,0.744,10.446,11.975,12.056,12.116,12.084,12.072,12.051,0.769,1165,1168,87.424,25.374,22.383,10.266,14.526,52.818,11.946,8.205,23.395,8.556,32.648,54.853,72.969,31.896,4.255,21.72,10.171,660,1250.5,1005,660,40,40,32.8,25,10115,9961,714,16,16,3,0.328,1.419,287,3.5,
23453,14075,62.4,12003,20661,36.7,1.248,1.256,1.246,1.246,1.256,1.251,1.247,1.247,1.235,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2210.6,2031.9,2148.1,2449,2138.6,2307.3,2071.2,2338.6,2154.1,2241.8,2261.6,2403.3,2172.8,2161.1,2060.5,2351.2,2079,2210.6,64,64,62,65,65,64,69,63,63,36,36,38,35,35,36,31,37,37,67,69,67,67,54,52,111.804,96.412,5.741,9.682,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,67,52.5,53,63,57,23.5,13.5,12,1.284,1.24,1.046,1.344,1.054,1.25,1.54,3.316,1711,2542,0,827,0.036,1.31,4.93,49.8,48.5,0,0.104,4105,634,0,0,10314,0,59.1,70,66.3,0.744,10.449,11.981,12.058,12.119,12.087,12.075,12.052,0.769,1163,1163,87.58,25.5,22.709,10.18,14.593,52.764,12.155,8.279,23.546,8.484,32.889,54.914,73.199,32.277,4.241,21.984,10.287,660,1250.5,1005,660,40,40,32.1,25.1,10115,9961,715,16,16,3,0.29,0,288,3.4,
23448,14080,62.4,11999,20665,36.7,1.248,1.262,1.252,1.242,1.257,1.234,1.251,1.249,1.24,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2204.4,1986.4,2197.6,2428.4,2143.5,2275.9,2084.5,2242.5,2167.5,2227.8,2315.5,2365.1,2206.8,2119.8,2080.2,2333.1,2095.5,2204.4,64,66,60,65,66,64,65,63,64,36,34,40,35,34,36,35,37,36,66,66,66,66,55,52,111.692,96.302,5.739,9.681,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,67.5,52.5,53,64,57,23,13.5,12,1.286,1.238,1.048,1.34,1.052,1.25,1.54,3.316,1719,2542,0,820,0.035,1.312,4.935,49.8,48.5,0,0.004,4105,634,0,0,10314,0,58.9,68,66.5,0.744,10.446,11.977,12.056,12.115,12.085,12.072,12.051,0.769,1163,1163,87.256,25.421,22.24,10.238,14.48,52.648,11.872,8.145,23.468,8.532,32.479,54.672,72.667,32.826,4.226,22.503,10.314,660,1250.5,1005,660,40,40,32.5,24.9,10115,9961,715,16,16,3,1.013,0,288,3.4,
23453,14076,62.4,12004,20661,36.7,1.252,1.232,1.256,1.256,1.251,1.254,1.254,1.254,1.254,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2213.4,1976.2,2079.6,2408,2165.5,2361.8,2129.9,2298.2,2153.2,2258,2285.4,2413.4,2175.7,2169.6,2073.8,2323.8,2142.7,2213.4,64,64,65,66,66,64,65,62,63,36,36,35,34,34,36,35,38,37,66,66,66,66,55,52,112.074,96.692,5.733,9.679,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,67,52.5,53,62,57,23,13,12,1.286,1.24,1.048,1.344,1.054,1.25,1.54,3.32,1724,2591,898,821,0.034,1.106,4.935,49.8,48.5,0,0.013,4105,634,0,0,10314,0,58.8,68,66.3,0.744,10.45,11.985,12.058,12.121,12.088,12.077,12.052,0.769,1160,1162,87.578,25.268,22.432,10.192,14.382,52.728,12.072,8.123,23.405,8.497,32.623,54.686,72.921,31.386,4.197,21.465,9.914,645,1250.5,1005,645,40,40,32.3,25.1,10115,9961,715,16,16,3,1.58,0,286,3.8,
23450,14079,62.4,11999,20666,36.7,1.245,1.236,1.234,1.234,1.234,1.259,1.259,1.259,1.248,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2218.7,1963.8,2207.4,2474.3,2150.8,2318.7,2107.1,2293.1,2222.6,2256.8,2259.9,2379.5,2177,2136,2111.3,2332.3,2108.5,2218.7,65,66,64,67,66,65,65,63,64,35,34,36,33,34,35,35,37,36,66,67,66,66,54,52,111.701,96.324,5.73,9.677,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,67,52.5,53,63,57,23,13.5,12,1.286,1.238,1.05,1.34,1.054,1.25,1.54,3.316,1756,2591,896,829,0.04,1.316,4.93,50,48.5,0,0.002,4105,634,0,0,10314,0,58.6,68,66.2,0.744,10.449,11.983,12.056,12.118,12.087,12.076,12.051,0.769,1142,1139,87.319,25.238,22.396,10.074,14.487,52.566,12.094,8.062,23.415,8.4,32.471,54.74,72.722,31.478,4.197,21.561,9.909,645,1250.5,1005,645,40,40,32.6,24.9,10115,9961,715,16,16,3,0.739,0,288,3.8,
23454,14074,62.4,12004,20661,36.7,1.245,1.255,1.251,1.246,1.248,1.245,1.238,1.238,1.238,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2211.1,1971.5,2140.3,2414.6,2146.4,2334.1,2085.9,2274.7,2195.9,2334.2,2222.7,2447.7,2131.3,2159.7,2096.7,2331.2,2090.3,2211.1,64,63,62,65,65,66,66,63,65,36,37,38,35,35,34,34,37,35,66,66,66,66,54,52,111.379,96.016,5.72,9.673,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,66.5,52,53,63,57,23,13.5,12,1.284,1.242,1.05,1.344,1.054,1.25,1.54,3.316,1754,2536,0,826,0.035,1.309,4.935,50,48.5,0,0.003,4105,634,0,0,10314,0,58.5,68,65.7,0.744,10.45,11.986,12.058,12.123,12.088,12.078,12.052,0.769,1128,1128,87.184,25.428,22.325,10.207,14.502,52.683,12.026,8.074,23.528,8.509,32.531,54.749,72.776,32.669,4.183,22.356,10.305,645,1250.5,1005,645,39,39,32.5,24.9,10115,9961,715,16,16,3,1.199,0,290,4.3,
23452,14077,62.4,11998,20667,36.7,1.258,1.272,1.256,1.26,1.26,1.26,1.253,1.253,1.252,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2212.7,2025.3,2046.2,2473.7,2168.8,2318.9,2091.3,2265.7,2255,2268.3,2214.7,2397.6,2216.6,2180.4,2093.1,2317.8,2069.6,2212.7,64,65,62,65,64,63,64,62,63,37,35,38,35,36,37,36,38,37,65,65,66,66,54,53,111.663,96.289,5.731,9.674,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,67,52,53,63,57,23,13.5,12,1.284,1.242,1.048,1.34,1.052,1.25,1.54,3.316,1751,2542,890,820,0.035,1.15,4.935,50,48.5,0,0.062,4105,635,0.248,0,10314,0,58.4,68,65.9,0.744,10.449,11.981,12.057,12.118,12.086,12.078,12.052,0.769,1125,1125,86.814,25.092,22.096,10.082,14.413,52.411,11.851,8.037,23.418,8.4,32.178,54.544,72.299,31.248,4.154,21.375,9.865,645,1250.5,1005,645,39,39,32.4,24.8,10115,9961,715,16,16,3,0.94,1.399,288,3.6,
23457,14072,62.5,12003,20662,36.7,1.248,1.247,1.22,1.243,1.249,1.255,1.255,1.255,1.257,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2213.6,1983.2,2126.5,2470.9,2191.3,2313.3,2065.9,2301.4,2177.5,2239.1,2243,2386.4,2192.4,2167.2,2082.2,2314,2163.1,2213.6,65,63,61,65,70,65,64,63,65,36,37,39,35,30,35,36,37,35,67,70,69,69,54,52,111.535,96.172,5.727,9.67,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,66.5,52,53,64,57,23,13.5,12,1.286,1.242,1.05,1.344,1.054,1.252,1.54,3.32,1749,2558,894,815,0.031,1.305,4.935,50,48.5,0,0.069,4105,635,0,0,10314,0,58.3,68,65.6,0.744,10.445,11.977,12.054,12.111,12.082,12.071,12.05,0.769,1123,1125,86.94,25.021,22.021,10.075,14.336,52.266,11.929,7.877,23.345,8.399,32.096,54.343,72.088,31.199,4.154,21.357,9.835,645,1250.5,1005,645,39,39,32.1,24.7,10115,9961,715,16,16,3,0.781,0,289,3.6,
23454,14075,62.4,11999,20666,36.7,1.243,1.245,1.236,1.23,1.23,1.23,1.263,1.252,1.257,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2214.7,1991.4,2104.6,2497.9,2094.3,2312.7,2050.4,2323.2,2177.6,2255,2278.1,2370.4,2225.1,2185.6,2053,2362.6,2153.9,2214.7,65,64,61,64,67,65,66,71,65,35,36,39,36,33,35,34,29,35,69,71,69,69,54,52,112.041,96.652,5.739,9.679,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,66,52,53,63,57,23,13.5,12,1.286,1.24,1.05,1.34,1.054,1.25,1.54,3.316,1754,2521,888,811,0.03,1.301,4.93,50,48.5,0,0.007,4105,635,0,0,10314,0,58.2,68,65.3,0.744,10.449,11.983,12.057,12.118,12.086,12.077,12.051,0.769,1123,1124,86.921,25.312,22.225,10.119,14.404,52.556,12.021,7.977,23.417,8.436,32.345,54.612,72.553,32.443,4.14,22.179,10.257,660,1250.5,1005,656.4,39,39,32.1,24.8,10115,9961,715,16,16,3,1.173,0.052,290,3.6,
23459,14070,62.5,12002,20663,36.7,1.249,1.249,1.245,1.235,1.249,1.233,1.26,1.26,1.257,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2202.6,2008.8,2123.1,2443.8,2179,2295.9,2101.7,2310.8,2170.9,2230.3,2250.7,2362.9,2123.7,2158.4,2058.8,2358.3,2064.3,2202.6,65,64,62,69,64,64,65,64,65,35,36,38,31,36,36,35,36,35,67,69,67,67,54,53,111.452,96.088,5.729,9.668,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,66.5,51.5,53,63,57,23,13,12.024,1.286,1.242,1.048,1.344,1.054,1.25,1.54,3.316,1744,2536,835,823,0.03,1.338,4.935,50,48.5,0,0.023,4105,635,0,0,10314,0,58.1,68,65.3,0.744,10.448,11.984,12.056,12.117,12.083,12.074,12.051,0.769,1123,1121,86.959,25.223,22.05,10.177,14.417,52.348,11.875,7.975,23.46,8.484,32.228,54.401,72.197,32.306,4.125,22.089,10.21,660,1250.5,1005,660,39,39,32.1,24.8,10115,9961,714,16,16,3,0.841,0,290,3.6,
23455,14073,62.4,12009,20655,36.7,1.248,1.246,1.246,1.252,1.252,1.252,1.245,1.245,1.249,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2211.7,1975.4,2209.6,2457.9,2178,2303,2049.1,2263.1,2194.2,2268.7,2262.4,2392.1,2152.9,2122.1,2125.2,2334.4,2099.4,2211.7,64,64,65,65,64,64,65,62,64,36,36,35,35,36,36,35,38,36,66,65,65,65,54,52,111.69,96.308,5.733,9.677,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,66,51.5,53,63,57,23,13,12,1.286,1.24,1.05,1.34,1.054,1.25,1.54,3.316,1754,2542,887,812,0.031,1.3,4.925,50,48.5,0,0.03,4105,635,0,0,10314,0,57.9,68,65.2,0.744,10.453,11.993,12.06,12.126,12.089,12.08,12.053,0.769,1097,1096,86.856,25.364,22.279,10.141,14.584,52.543,11.992,8.063,23.508,8.449,32.421,54.758,72.589,31.699,5.743,21.801,9.888,645,1250.5,1005,648.6,38,38,32.2,24.8,10115,9961,714,16,16,3,1.129,0,290,3.5,
23459,14070,62.5,12011,20654,36.7,1.248,1.236,1.247,1.247,1.247,1.247,1.252,1.252,1.252,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2206.4,2069.2,2030.9,2412.2,2164.4,2330.8,2066.6,2214.4,2217.8,2280.4,2283.4,2362.8,2144.2,2118.1,2102.4,2392.2,2113.2,2206.4,64,63,62,65,68,65,65,62,63,36,37,38,35,32,35,35,38,37,68,68,66,66,54,53,111.544,96.175,5.729,9.672,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,66,51.5,53,64,57,23.5,13.5,12,1.286,1.24,1.048,1.34,1.052,1.25,1.54,3.316,1741,2536,886,810,0.036,1.309,4.925,50,48.5,0,0.013,4105,635,0.247,0,10314,0,57.8,66,65.1,0.744,10.452,11.992,12.058,12.122,12.088,12.08,12.053,0.769,1087,1089,86.656,25.204,21.992,10.068,14.438,52.38,11.807,7.978,23.58,8.389,32.061,54.553,72.172,32.268,4.111,22.038,10.223,645,1250.5,1005,645,38,38,32.4,24.7,10115,9961,714,16,16,3,0.821,0.242,291,3.1,
23455,14074,62.4,12006,20658,36.7,1.247,1.23,1.246,1.246,1.246,1.246,1.246,1.267,1.251,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2211.7,1994.8,2099.8,2554.1,2145.8,2313.3,2085.7,2310.3,2136.3,2272,2231.5,2392.3,2216.4,2172.5,2096.9,2246,2119.7,2211.7,64,65,62,65,64,65,64,63,63,36,35,38,35,36,35,36,37,37,65,65,65,65,54,53,111.632,96.264,5.728,9.67,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,66,51,53,63,57,23.5,13.5,12,1.284,1.238,1.048,1.34,1.054,1.25,1.54,3.312,1709,2542,827,810,0.035,1.306,4.925,50,48.5,0,0.001,4105,635,0,0,10314,0,57.8,66,65.3,0.744,10.452,11.992,12.058,12.121,12.088,12.08,12.052,0.769,1084,1087,86.44,25.191,21.908,10.253,14.415,52.428,11.782,7.942,23.58,8.545,32.161,54.41,72.148,32.104,4.097,21.912,10.186,645,1250.5,1005,645,38,38,32.6,24.7,10115,9961,714,16,16,3,1.349,0.103,288,3.2,
23461,14068,62.5,12012,20653,36.7,1.252,1.252,1.239,1.265,1.243,1.26,1.26,1.26,1.233,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2203.4,2022.8,2046.5,2560.1,2141.8,2353.5,2015.5,2246.5,2214.1,2267.2,2186.6,2385.4,2169.4,2151.2,2071.6,2351.3,2071.2,2203.4,64,63,61,65,67,64,64,62,64,36,37,39,35,33,36,36,38,36,66,67,66,66,54,52,111.31,95.947,5.727,9.669,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,66.5,51.5,53,64,57,23,13.5,12,1.286,1.24,1.048,1.34,1.054,1.25,1.54,3.316,1706,2536,863,814,0.011,1.296,4.93,50,48.5,0,0.007,4105,635,0,0,10314,0,57.6,66,65.2,0.744,10.45,11.989,12.057,12.116,12.086,12.079,12.052,0.769,1082,1087,86.307,25.57,21.763,10.195,14.446,52.413,11.741,7.844,23.639,8.497,31.958,54.493,71.998,32.143,10.285,21.936,10.201,645,1250.5,1005,645,38,38,32.1,24.7,10115,9961,714,16,16,3,1.82,1.367,290,3.3,
