Average Effective Clock,CPU Overall Power Consumption,GPU Power,GPU Effective Clock,FPS
3194.5,137.902,328.685,1934.8,111
3245.9,143.398,308.587,1948.7,105
3150.9,134.993,343.274,1930.5,135
3074.0,133.414,344.161,1923.6,137
2999.7,134.964,331.185,1935.9,113
3067.2,133.603,335.854,1934.5,121
3149.8,137.554,325.836,1934.4,117
3113.9,133.008,340.716,1926.3,131
3147.1,136.717,338.937,1934.4,128
3153.7,137.826,335.734,1926.6,112
2837.5,127.853,344.83,1934.4,122
2795.8,125.596,345.681,1937.0,119
3096.3,136.291,340.437,1933.7,125
2955.8,129.112,345.647,1920.2,134
3068.6,134.927,336.581,1934.2,127
3006.5,133.529,315.266,1938.9,119
3208.3,134.477,340.474,1924.7,142
3106.7,132.119,345.233,1918.4,148
3172.5,133.122,345.435,1912.4,154
3039.5,135.288,332.059,1936.5,130
3019.7,130.881,343.732,1925.1,140
2938.2,130.521,342.325,1923.9,140
2913.0,130.344,342.482,1921.9,138
2912.2,129.88,345.355,1921.7,141
3028.3,132.072,342.788,1934.6,146
3032.6,133.244,338.353,1919.8,149
2904.7,128.754,342.946,1909.1,161
2914.0,129.219,343.798,1909.4,155
2845.7,129.8,342.873,1915.0,144
2850.8,128.937,344.222,1915.3,154
2934.6,130.478,338.983,1929.6,137
3098.3,132.222,339.976,1931.7,149
3083.1,131.595,342.08,1931.0,149
3034.1,130.91,342.747,1930.3,147
3218.8,135.402,335.504,1935.1,148
3231.9,137.057,328.145,1937.6,144
3080.9,134.288,328.763,1938.8,138
3060.1,133.913,337.467,1949.8,139
3053.2,133.262,329.018,1935.7,147
3097.8,132.478,339.355,1931.2,152
3133.3,132.908,338.907,1931.7,151
3107.7,131.394,340.541,1932.7,158
3160.5,134.191,327.788,1935.9,136
3161.7,133.934,340.451,1930.0,149
3141.6,133.22,340.308,1927.1,155
3059.5,131.043,340.204,1921.0,160
3005.2,128.678,341.591,1924.7,178
3104.5,131.646,341.234,1928.0,148
3173.7,134.09,330.3,1935.5,149
3144.0,133.724,339.119,1942.2,156
3069.7,131.148,343.068,1927.6,163
3073.6,131.249,341.952,1928.1,162
3088.5,131.795,340.737,1927.0,160
3157.8,134.269,336.983,1935.8,145
3056.2,133.338,331.699,1934.6,147
3116.1,134.404,334.942,1934.9,144
3054.1,132.566,327.614,1934.6,131
3150.0,133.499,335.692,1935.3,152
3170.9,132.723,341.671,1929.9,157
3170.7,133.07,338.632,1928.1,156
3121.2,132.313,338.98,1934.1,159
3182.1,132.73,341.775,1933.7,177
3201.8,133.27,337.101,1923.8,144
3152.5,134.687,336.463,1935.9,143
3106.0,133.829,341.105,1932.7,144
3130.0,134.129,338.313,1930.7,141
3016.2,132.091,326.568,1937.3,133
3088.4,133.453,337.339,1935.6,149
3168.3,132.938,341.264,1934.6,154
3168.0,133.296,337.007,1934.6,161
3190.9,133.179,337.011,1935.6,164
3193.1,133.154,338.01,1934.5,158
3194.0,133.31,339.744,1934.1,156
3160.5,133.605,331.376,1935.4,144
3143.3,133.279,342.192,1930.7,157
3146.8,132.17,343.269,1930.1,157
3034.1,129.726,339.82,1925.6,159
3225.4,134.667,342.146,1932.4,148
3214.1,135.07,339.866,1933.9,152
3093.6,133.843,336.735,1934.8,150
3144.6,132.918,338.564,1934.8,152
3198.4,134.276,338.366,1934.5,147
3127.4,132.053,336.857,1929.4,151
3090.2,132.555,342.431,1925.8,152
3107.9,132.251,340.905,1928.6,156
3143.1,133.073,340.7,1931.9,157
3153.5,133.144,339.001,1935.1,157
3154.3,133.246,340.888,1933.5,158
3124.6,132.826,336.941,1935.2,158
3077.9,131.258,342.246,1931.5,170
2921.2,127.043,344.046,1916.3,172
3090.1,131.628,342.139,1930.6,162
3072.7,130.941,343.384,1928.1,158
3078.1,132.354,342.809,1931.4,156
3067.4,132.881,330.756,1933.8,135
3059.8,133.754,331.996,1936.5,141
3085.1,133.449,327.822,1936.3,142
3115.1,132.993,342.399,1929.6,157
3131.3,131.981,341.59,1930.7,160
3163.3,132.439,341.277,1931.9,159
3068.7,130.39,340.08,1926.8,163
3146.4,132.654,341.908,1929.5,161
3061.2,131.003,340.325,1923.4,162
3061.9,131.363,341.398,1922.5,163
3072.3,131.295,341.301,1922.4,159
3080.1,131.411,342.038,1921.1,161
3136.4,132.374,340.268,1926.0,154
3121.9,135.158,318.076,1944.6,119
3120.6,133.066,338.668,1933.3,166
3141.5,132.178,340.892,1930.0,158
3121.9,132.673,340.344,1934.1,154
3156.6,132.052,341.403,1926.9,162
3201.8,134.022,339.846,1934.2,150
3134.7,131.654,341.867,1929.0,155
3145.8,132.414,342.694,1929.9,162
3060.7,129.805,342.817,1922.6,162
3170.3,133.912,340.025,1932.5,154
3118.5,133.758,339.507,1930.3,142
3113.6,133.887,335.666,1934.8,150
3086.7,132.813,333.394,1934.9,145
3014.7,132.689,324.276,1937.4,140
2899.1,131.182,330.098,1938.0,139
2946.4,132.666,328.936,1937.9,139
2918.3,131.719,329.09,1939.4,139
3185.1,133.411,338.333,1933.5,153
3109.8,132.399,342.491,1930.1,165
3186.4,133.586,337.711,1933.1,150
3157.0,132.503,340.642,1927.9,157
3130.8,132.11,340.784,1930.7,170
3205.6,132.456,340.702,1927.3,178
3174.2,132.311,339.194,1928.1,170
3109.6,132.269,340.098,1928.6,157
3160.4,133.438,337.265,1933.8,150
3145.2,132.891,339.085,1933.8,146
3178.8,133.062,338.792,1934.6,155
3185.7,135.722,330.091,1936.5,134
3117.5,133.776,343.44,1928.8,158
3138.1,133.877,338.526,1931.0,144
3154.0,133.698,339.045,1933.6,153
3146.3,132.551,340.303,1933.4,170
3022.1,129.007,340.415,1921.5,164
3087.2,133.94,331.907,1937.9,148
3103.1,133.675,337.557,1942.8,155
3018.2,129.831,344.016,1918.5,167
3090.1,132.44,341.34,1929.0,154
3073.4,131.953,341.75,1930.5,151
2995.8,129.309,341.637,1919.7,169
3081.9,131.273,339.968,1928.9,156
3107.3,131.576,341.378,1924.2,159
3062.8,130.036,342.621,1923.1,182
3149.6,132.042,340.822,1928.1,178
3006.1,128.936,341.709,1917.5,165
3084.4,130.507,341.649,1922.3,156
3165.6,133.072,338.775,1934.7,157
3178.0,133.184,339.999,1931.7,164
3136.9,131.67,339.341,1934.2,159
3078.5,131.66,340.661,1924.5,159
3048.6,131.269,337.607,1931.5,159
3105.2,130.671,335.124,1920.4,165
3082.3,132.235,332.697,1935.3,164
3171.8,133.372,338.228,1930.9,150
3186.8,132.807,341.734,1930.8,153
3176.9,133.109,339.865,1933.8,155
3119.1,135.892,327.677,1948.8,124
3204.1,135.776,334.078,1935.9,141
3046.7,132.668,336.59,1935.4,159
2993.9,129.739,338.452,1920.2,161
3040.5,132.826,332.605,1937.5,147
3121.7,132.029,343.312,1921.4,162
3139.5,132.346,341.479,1921.5,161
3157.3,132.74,342.325,1933.9,169
3169.7,132.722,337.104,1934.2,167
3177.5,133.073,339.803,1934.7,166
3179.5,133.092,340.753,1934.3,166
3150.8,132.13,340.544,1928.8,161
3115.9,131.933,341.725,1926.8,163
3070.1,130.728,341.895,1932.0,166
3025.1,134.932,317.667,1950.6,114
2939.6,134.329,318.86,1952.2,114
2863.9,131.314,328.529,1949.8,124
2947.7,131.515,336.807,1926.1,136
2984.1,131.518,334.956,1918.6,145
2915.5,128.756,342.872,1921.0,151
2883.0,129.032,330.192,1917.2,138
2918.5,132.757,336.096,1925.8,145
2889.8,128.054,342.166,1919.5,148
2908.1,129.447,330.787,1922.5,152
2951.7,130.346,341.501,1925.7,154
2938.4,129.384,342.602,1924.4,154
2980.2,129.145,338.77,1926.4,156
2883.5,128.4,334.749,1934.2,149
2912.5,128.468,338.492,1927.1,153
2976.0,130.979,337.121,1920.6,148
2928.1,133.229,314.441,1949.2,111
3033.0,133.906,335.913,1940.3,143
3162.3,133.67,339.594,1934.1,149
3111.4,132.126,339.882,1933.3,164
3066.9,130.718,342.321,1927.3,164
3089.0,131.235,342.112,1931.1,150
3095.6,132.157,335.286,1924.8,142
3126.6,134.135,332.57,1935.5,142
3071.0,133.567,330.644,1942.3,142
2852.7,129.194,327.587,1926.2,146
2954.6,132.485,341.52,1922.2,165
2930.9,131.556,317.407,1935.3,142
3033.4,129.549,344.169,1909.4,181
2919.9,130.618,321.622,1933.8,126
2868.3,129.218,345.282,1915.3,155
2913.8,130.119,332.604,1917.5,136
2871.9,131.262,345.143,1920.6,149
2907.5,132.348,311.086,1917.8,109
3010.6,132.947,329.337,1934.8,141
3137.9,133.469,331.299,1931.7,143
3076.0,133.028,339.51,1935.8,154
3028.9,129.28,342.075,1923.7,176
3089.1,130.205,340.647,1929.6,159
3137.6,132.542,341.952,1932.2,155
3181.1,135.147,323.288,1941.4,123
2950.7,134.835,320.498,1952.6,113
2943.8,132.906,332.049,1937.4,148
2954.2,132.613,320.738,1932.3,122
2977.7,130.963,342.149,1925.0,163
2945.0,132.172,325.189,1945.3,131
3059.2,132.626,337.352,1935.7,156
3144.8,133.025,338.778,1932.4,157
2980.5,129.575,341.637,1922.5,168
2851.1,126.999,343.885,1912.6,168
2945.5,127.959,345.498,1909.7,168
2949.6,128.447,342.725,1907.5,173
2981.1,128.437,342.393,1895.4,175
2922.3,127.822,338.723,1908.4,171
2856.3,127.297,336.466,1917.5,155
2918.2,128.191,342.294,1915.8,168
2947.3,128.63,344.794,1908.1,173
2934.6,128.442,344.13,1917.6,166
3014.4,130.451,342.0,1926.2,159
3122.5,131.488,339.328,1933.1,154
3078.8,133.22,336.439,1934.6,144
3112.1,131.956,340.185,1931.2,151
3098.3,133.174,331.352,1943.9,133
3110.4,132.323,339.619,1932.2,155
2972.7,128.853,340.234,1925.0,156
3003.8,132.545,330.04,1941.8,128
3104.6,132.341,341.94,1929.8,156
3060.2,129.967,343.61,1934.8,157
2879.8,126.883,335.624,1920.6,151
2787.1,126.719,345.137,1896.7,147
2799.2,126.932,342.651,1894.4,151
2959.1,129.627,345.67,1900.3,162
2920.2,128.81,344.316,1894.5,162
2747.9,124.867,343.307,1885.8,164
2908.8,128.18,341.299,1895.0,165
3010.8,129.446,341.516,1912.7,183
2961.9,128.331,344.66,1908.3,168
2947.9,128.135,343.264,1912.1,163
2940.8,128.742,341.865,1915.6,156
2941.8,128.8,342.214,1915.2,155
2947.0,129.145,337.026,1915.0,154
2981.4,129.735,340.295,1919.8,155
2902.0,127.347,343.997,1908.0,162
2872.3,128.315,329.893,1906.9,137
2650.8,130.841,307.888,1954.0,100
2740.2,131.677,315.377,1954.3,117
3029.9,132.435,339.142,1933.8,141
3040.5,133.61,342.398,1931.6,145
2959.1,131.592,340.256,1926.0,148
3062.6,133.53,342.519,1933.9,147
3051.6,133.715,342.108,1931.6,146
3033.1,133.161,343.779,1932.8,146
3051.0,133.332,342.324,1931.3,146
3050.8,133.314,343.397,1933.3,146
3048.8,133.35,340.98,1932.2,144
2800.1,132.091,307.314,1953.4,98
2245.8,119.522,158.611,824.5,129
2989.9,132.689,333.291,1948.7,152
2978.2,132.63,336.268,1940.3,153
2967.5,131.995,333.7,1932.9,153
2972.2,132.105,332.546,1933.0,154
2984.0,130.628,331.26,1927.6,144
2919.7,132.236,316.342,1937.8,125
2925.5,131.226,337.793,1921.4,145
2944.7,130.649,337.971,1923.8,150
3008.5,129.714,338.848,1915.5,150
2918.1,128.89,335.901,1915.1,144
2937.3,131.494,333.507,1923.1,143
2790.8,129.354,330.338,1931.7,136
2823.7,128.885,337.562,1931.7,144
2900.0,128.748,337.673,1913.6,142
2840.7,130.32,337.314,1931.4,137
2812.8,129.769,336.425,1930.4,137
2875.7,128.011,339.563,1910.1,146
2890.9,131.098,336.611,1925.8,144
2814.2,127.981,340.581,1914.6,147
2910.1,128.513,341.303,1907.2,149
2925.8,127.578,341.725,1907.8,151
2898.8,128.694,336.601,1909.4,144
2948.7,131.16,337.205,1922.5,142
2944.7,128.477,339.743,1906.1,149
3009.7,129.949,339.506,1904.9,150
2855.8,128.201,339.586,1916.7,149
2846.9,125.893,340.038,1897.6,151
2866.0,126.189,340.572,1900.4,150
2854.3,125.849,339.91,1900.9,151
2969.3,128.056,341.029,1902.2,159
2974.8,128.314,340.867,1903.6,159
2979.7,128.462,340.845,1902.4,160
2980.8,128.707,340.641,1904.7,158
2932.3,129.917,338.136,1914.5,143
2958.8,131.546,329.462,1927.4,142
2982.0,129.461,338.233,1917.8,151
2899.0,128.986,325.847,1940.7,134
2951.3,133.62,325.529,1952.2,136
3118.2,134.456,333.061,1936.7,144
2847.1,130.882,302.508,1938.6,148
2784.2,128.749,321.121,1941.1,135
2898.8,133.848,288.78,1954.9,97
2670.5,129.611,280.38,1954.6,141
2554.9,125.837,296.42,1968.5,96
2949.0,132.465,331.881,1948.0,126
3057.7,133.373,327.379,1939.0,126
3037.9,132.807,326.402,1944.9,134
3075.1,133.856,335.773,1952.2,129
2833.9,125.894,320.331,1781.6,126
3055.7,131.354,320.98,1978.8,126
3088.8,131.244,322.282,1978.5,129
3066.7,131.577,313.528,1979.0,118
2919.6,130.391,323.914,1978.7,125
2991.7,129.438,325.287,1978.4,126
2998.1,129.119,324.936,1978.7,123
2988.1,129.754,322.796,1963.9,124
2744.3,125.257,276.605,1964.0,165
2329.0,115.513,100.72,844.7,189
3079.1,130.095,335.159,1981.3,135
3170.8,132.903,327.216,1981.9,132
3048.1,131.949,302.64,1968.1,112
3046.7,130.237,326.809,1967.2,122
2942.9,128.449,327.144,1956.4,119
2937.7,126.3,343.579,1939.8,140
2878.8,124.859,342.603,1935.5,137
2905.6,125.297,334.674,1947.9,139
2928.5,125.805,334.833,1950.5,139
2900.3,125.39,345.922,1935.9,139
2955.1,126.334,343.73,1935.8,144
2902.2,125.593,340.84,1948.8,138
2954.2,126.706,338.292,1936.1,139
2900.6,125.831,340.123,1936.8,137
3047.2,131.218,328.376,1961.6,132
2952.8,129.249,322.861,1960.3,111
2960.5,130.534,332.895,1969.7,128
3108.4,131.035,331.318,1968.1,122
2916.9,131.859,304.727,1970.2,101
2958.2,132.614,303.072,1970.4,101
2961.6,134.192,292.26,1970.9,95
2474.1,122.097,273.998,1972.7,137
2991.9,133.77,296.846,1970.8,98
3053.2,135.428,291.307,1970.5,94
3116.3,137.05,315.824,1969.3,101
3207.9,135.584,331.421,1961.3,123
3268.5,135.36,331.692,1953.8,128
3191.6,132.169,336.245,1953.2,136
3073.4,131.579,325.807,1954.3,134
3109.3,130.172,330.464,1939.8,148
3073.7,130.332,333.488,1940.3,134
3233.3,134.769,330.624,1936.7,152
3119.7,130.086,338.288,1936.1,154
3124.3,129.99,339.723,1935.8,150
3100.6,129.783,335.427,1934.7,143
3012.8,127.291,341.215,1935.6,153
3019.7,127.974,333.194,1936.0,140
3124.6,131.743,341.526,1931.7,148
2750.3,123.602,338.081,1938.2,143
3101.2,130.265,339.708,1938.3,145
2910.4,130.604,327.991,1953.3,121
3180.8,134.561,320.169,1954.6,120
2904.1,131.22,323.586,1952.8,116
2616.8,123.539,321.804,1925.1,120
2998.1,131.088,336.187,1952.2,147
3110.3,131.347,322.827,1944.1,124
3190.6,133.021,339.899,1943.5,141
3191.2,133.316,327.311,1936.4,129
3082.5,134.476,322.612,1952.5,115
3021.7,132.787,319.471,1953.2,117
3219.9,134.114,319.52,1943.3,120
3186.4,133.565,335.164,1939.7,145
3024.1,127.604,340.928,1926.3,154
3030.3,127.846,337.686,1922.9,150
3133.3,132.209,338.835,1938.6,150
3242.4,135.308,324.423,1940.6,130
3128.5,130.599,334.849,1946.0,137
3093.2,129.535,331.983,1936.0,134
3183.7,132.623,330.13,1936.1,145
3081.3,132.216,328.227,1940.1,132
2968.4,130.362,324.652,1950.0,128
3045.5,131.912,329.068,1946.8,127
3127.6,134.103,330.99,1937.4,137
3204.0,133.752,338.159,1935.8,146
3192.9,132.762,337.794,1935.7,145
3221.4,133.811,339.584,1935.4,145
2949.1,129.638,343.537,1927.8,154
2801.7,127.731,326.125,1936.1,145
2986.1,130.874,339.401,1929.0,154
3242.7,135.378,341.801,1935.1,138
3162.3,135.618,328.829,1936.5,124
3093.7,134.616,328.927,1938.2,125
3138.2,134.484,336.541,1935.9,128
3624.3,147.768,326.655,1936.8,123
3624.3,147.578,331.03,1937.3,125
3234.8,135.251,337.419,1937.3,122
3152.3,134.466,328.966,1938.0,123
3035.3,133.602,334.975,1936.9,122
3147.5,132.006,339.787,1936.3,131
3142.3,131.596,342.394,1923.8,131
2921.3,128.109,340.019,1921.1,119
